,UNIQUE_SUBJECT_UID,Task,Train,Test,Generations,Congruity,Ratio,Validation Accuracy
158,colors_equate_2_59,colors,TS-controlled,TS-controlled,3,Incongruent,71,1.0
159,colors_equate_2_60,colors,TS-controlled,TS-controlled,3,Incongruent,71,0.4
160,colors_equate_2_41,colors,TS-controlled,TS-controlled,3,Congruent,75,0.35
161,colors_equate_2_42,colors,TS-controlled,TS-controlled,3,Congruent,75,1.0
162,colors_equate_2_43,colors,TS-controlled,TS-controlled,3,Congruent,75,0.35
163,colors_equate_2_44,colors,TS-controlled,TS-controlled,3,Congruent,75,1.0
164,colors_equate_2_45,colors,TS-controlled,TS-controlled,3,Congruent,75,1.0
165,colors_equate_2_46,colors,TS-controlled,TS-controlled,3,Congruent,75,1.0
166,colors_equate_2_47,colors,TS-controlled,TS-controlled,3,Congruent,75,1.0
167,colors_equate_2_48,colors,TS-controlled,TS-controlled,3,Congruent,75,0.65
168,colors_equate_2_49,colors,TS-controlled,TS-controlled,3,Congruent,75,0.65
169,colors_equate_2_50,colors,TS-controlled,TS-controlled,3,Congruent,75,1.0
170,colors_equate_2_51,colors,TS-controlled,TS-controlled,3,Congruent,75,1.0
171,colors_equate_2_52,colors,TS-controlled,TS-controlled,3,Congruent,75,0.35
172,colors_equate_2_53,colors,TS-controlled,TS-controlled,3,Congruent,75,1.0
173,colors_equate_2_54,colors,TS-controlled,TS-controlled,3,Congruent,75,1.0
174,colors_equate_2_55,colors,TS-controlled,TS-controlled,3,Congruent,75,1.0
175,colors_equate_2_56,colors,TS-controlled,TS-controlled,3,Congruent,75,1.0
176,colors_equate_2_57,colors,TS-controlled,TS-controlled,3,Congruent,75,1.0
177,colors_equate_2_58,colors,TS-controlled,TS-controlled,3,Congruent,75,1.0
178,colors_equate_2_59,colors,TS-controlled,TS-controlled,3,Congruent,75,1.0
179,colors_equate_2_60,colors,TS-controlled,TS-controlled,3,Congruent,75,0.65
180,colors_equate_2_41,colors,TS-controlled,TS-controlled,3,Incongruent,75,0.45
181,colors_equate_2_42,colors,TS-controlled,TS-controlled,3,Incongruent,75,1.0
182,colors_equate_2_43,colors,TS-controlled,TS-controlled,3,Incongruent,75,0.45
183,colors_equate_2_44,colors,TS-controlled,TS-controlled,3,Incongruent,75,1.0
184,colors_equate_2_45,colors,TS-controlled,TS-controlled,3,Incongruent,75,1.0
185,colors_equate_2_46,colors,TS-controlled,TS-controlled,3,Incongruent,75,1.0
186,colors_equate_2_47,colors,TS-controlled,TS-controlled,3,Incongruent,75,1.0
187,colors_equate_2_48,colors,TS-controlled,TS-controlled,3,Incongruent,75,0.55
188,colors_equate_2_49,colors,TS-controlled,TS-controlled,3,Incongruent,75,0.55
189,colors_equate_2_50,colors,TS-controlled,TS-controlled,3,Incongruent,75,1.0
190,colors_equate_2_51,colors,TS-controlled,TS-controlled,3,Incongruent,75,1.0
191,colors_equate_2_52,colors,TS-controlled,TS-controlled,3,Incongruent,75,0.45
192,colors_equate_2_53,colors,TS-controlled,TS-controlled,3,Incongruent,75,1.0
193,colors_equate_2_54,colors,TS-controlled,TS-controlled,3,Incongruent,75,1.0
194,colors_equate_2_55,colors,TS-controlled,TS-controlled,3,Incongruent,75,1.0
195,colors_equate_2_56,colors,TS-controlled,TS-controlled,3,Incongruent,75,1.0
196,colors_equate_2_57,colors,TS-controlled,TS-controlled,3,Incongruent,75,1.0
197,colors_equate_2_58,colors,TS-controlled,TS-controlled,3,Incongruent,75,1.0
198,colors_equate_2_59,colors,TS-controlled,TS-controlled,3,Incongruent,75,1.0
199,colors_equate_2_60,colors,TS-controlled,TS-controlled,3,Incongruent,75,0.55
200,colors_equate_2_41,colors,TS-controlled,TS-controlled,3,Congruent,86,0.8
201,colors_equate_2_42,colors,TS-controlled,TS-controlled,3,Congruent,86,1.0
202,colors_equate_2_43,colors,TS-controlled,TS-controlled,3,Congruent,86,0.8
203,colors_equate_2_44,colors,TS-controlled,TS-controlled,3,Congruent,86,1.0
204,colors_equate_2_45,colors,TS-controlled,TS-controlled,3,Congruent,86,1.0
205,colors_equate_2_46,colors,TS-controlled,TS-controlled,3,Congruent,86,1.0
206,colors_equate_2_47,colors,TS-controlled,TS-controlled,3,Congruent,86,1.0
207,colors_equate_2_48,colors,TS-controlled,TS-controlled,3,Congruent,86,0.2
208,colors_equate_2_49,colors,TS-controlled,TS-controlled,3,Congruent,86,0.2
209,colors_equate_2_50,colors,TS-controlled,TS-controlled,3,Congruent,86,1.0
210,colors_equate_2_51,colors,TS-controlled,TS-controlled,3,Congruent,86,1.0
211,colors_equate_2_52,colors,TS-controlled,TS-controlled,3,Congruent,86,0.8
212,colors_equate_2_53,colors,TS-controlled,TS-controlled,3,Congruent,86,1.0
213,colors_equate_2_54,colors,TS-controlled,TS-controlled,3,Congruent,86,1.0
214,colors_equate_2_55,colors,TS-controlled,TS-controlled,3,Congruent,86,1.0
215,colors_equate_2_56,colors,TS-controlled,TS-controlled,3,Congruent,86,1.0
216,colors_equate_2_57,colors,TS-controlled,TS-controlled,3,Congruent,86,1.0
217,colors_equate_2_58,colors,TS-controlled,TS-controlled,3,Congruent,86,1.0
218,colors_equate_2_59,colors,TS-controlled,TS-controlled,3,Congruent,86,1.0
219,colors_equate_2_60,colors,TS-controlled,TS-controlled,3,Congruent,86,0.2
220,colors_equate_2_41,colors,TS-controlled,TS-controlled,3,Incongruent,86,0.55
221,colors_equate_2_42,colors,TS-controlled,TS-controlled,3,Incongruent,86,1.0
222,colors_equate_2_43,colors,TS-controlled,TS-controlled,3,Incongruent,86,0.55
223,colors_equate_2_44,colors,TS-controlled,TS-controlled,3,Incongruent,86,1.0
224,colors_equate_2_45,colors,TS-controlled,TS-controlled,3,Incongruent,86,1.0
225,colors_equate_2_46,colors,TS-controlled,TS-controlled,3,Incongruent,86,1.0
226,colors_equate_2_47,colors,TS-controlled,TS-controlled,3,Incongruent,86,1.0
227,colors_equate_2_48,colors,TS-controlled,TS-controlled,3,Incongruent,86,0.45
228,colors_equate_2_49,colors,TS-controlled,TS-controlled,3,Incongruent,86,0.45
229,colors_equate_2_50,colors,TS-controlled,TS-controlled,3,Incongruent,86,1.0
230,colors_equate_2_51,colors,TS-controlled,TS-controlled,3,Incongruent,86,1.0
231,colors_equate_2_52,colors,TS-controlled,TS-controlled,3,Incongruent,86,0.55
232,colors_equate_2_53,colors,TS-controlled,TS-controlled,3,Incongruent,86,1.0
233,colors_equate_2_54,colors,TS-controlled,TS-controlled,3,Incongruent,86,1.0
234,colors_equate_2_55,colors,TS-controlled,TS-controlled,3,Incongruent,86,1.0
235,colors_equate_2_56,colors,TS-controlled,TS-controlled,3,Incongruent,86,1.0
236,colors_equate_2_57,colors,TS-controlled,TS-controlled,3,Incongruent,86,1.0
237,colors_equate_2_58,colors,TS-controlled,TS-controlled,3,Incongruent,86,1.0
238,colors_equate_2_59,colors,TS-controlled,TS-controlled,3,Incongruent,86,1.0
239,colors_equate_2_60,colors,TS-controlled,TS-controlled,3,Incongruent,86,0.45
0,colors_equate_2_41,colors,TS-controlled,CH-controlled,3,Congruent,50,0.6
1,colors_equate_2_42,colors,TS-controlled,CH-controlled,3,Congruent,50,1.0
2,colors_equate_2_43,colors,TS-controlled,CH-controlled,3,Congruent,50,0.6
3,colors_equate_2_44,colors,TS-controlled,CH-controlled,3,Congruent,50,1.0
4,colors_equate_2_45,colors,TS-controlled,CH-controlled,3,Congruent,50,1.0
5,colors_equate_2_46,colors,TS-controlled,CH-controlled,3,Congruent,50,1.0
6,colors_equate_2_47,colors,TS-controlled,CH-controlled,3,Congruent,50,1.0
7,colors_equate_2_48,colors,TS-controlled,CH-controlled,3,Congruent,50,0.4
8,colors_equate_2_49,colors,TS-controlled,CH-controlled,3,Congruent,50,0.4
9,colors_equate_2_50,colors,TS-controlled,CH-controlled,3,Congruent,50,1.0
10,colors_equate_2_51,colors,TS-controlled,CH-controlled,3,Congruent,50,1.0
11,colors_equate_2_52,colors,TS-controlled,CH-controlled,3,Congruent,50,0.6
12,colors_equate_2_53,colors,TS-controlled,CH-controlled,3,Congruent,50,1.0
13,colors_equate_2_54,colors,TS-controlled,CH-controlled,3,Congruent,50,1.0
14,colors_equate_2_55,colors,TS-controlled,CH-controlled,3,Congruent,50,1.0
15,colors_equate_2_56,colors,TS-controlled,CH-controlled,3,Congruent,50,1.0
16,colors_equate_2_57,colors,TS-controlled,CH-controlled,3,Congruent,50,1.0
17,colors_equate_2_58,colors,TS-controlled,CH-controlled,3,Congruent,50,1.0
18,colors_equate_2_59,colors,TS-controlled,CH-controlled,3,Congruent,50,1.0
19,colors_equate_2_60,colors,TS-controlled,CH-controlled,3,Congruent,50,0.4
20,colors_equate_2_41,colors,TS-controlled,CH-controlled,3,Incongruent,50,0.65
21,colors_equate_2_42,colors,TS-controlled,CH-controlled,3,Incongruent,50,1.0
22,colors_equate_2_43,colors,TS-controlled,CH-controlled,3,Incongruent,50,0.65
23,colors_equate_2_44,colors,TS-controlled,CH-controlled,3,Incongruent,50,1.0
24,colors_equate_2_45,colors,TS-controlled,CH-controlled,3,Incongruent,50,1.0
25,colors_equate_2_46,colors,TS-controlled,CH-controlled,3,Incongruent,50,1.0
26,colors_equate_2_47,colors,TS-controlled,CH-controlled,3,Incongruent,50,1.0
27,colors_equate_2_48,colors,TS-controlled,CH-controlled,3,Incongruent,50,0.35
28,colors_equate_2_49,colors,TS-controlled,CH-controlled,3,Incongruent,50,0.35
29,colors_equate_2_50,colors,TS-controlled,CH-controlled,3,Incongruent,50,1.0
30,colors_equate_2_51,colors,TS-controlled,CH-controlled,3,Incongruent,50,1.0
31,colors_equate_2_52,colors,TS-controlled,CH-controlled,3,Incongruent,50,0.65
32,colors_equate_2_53,colors,TS-controlled,CH-controlled,3,Incongruent,50,1.0
33,colors_equate_2_54,colors,TS-controlled,CH-controlled,3,Incongruent,50,1.0
34,colors_equate_2_55,colors,TS-controlled,CH-controlled,3,Incongruent,50,1.0
35,colors_equate_2_56,colors,TS-controlled,CH-controlled,3,Incongruent,50,1.0
36,colors_equate_2_57,colors,TS-controlled,CH-controlled,3,Incongruent,50,1.0
37,colors_equate_2_58,colors,TS-controlled,CH-controlled,3,Incongruent,50,1.0
38,colors_equate_2_59,colors,TS-controlled,CH-controlled,3,Incongruent,50,1.0
39,colors_equate_2_60,colors,TS-controlled,CH-controlled,3,Incongruent,50,0.35
40,colors_equate_2_41,colors,TS-controlled,CH-controlled,3,Congruent,56,0.55
41,colors_equate_2_42,colors,TS-controlled,CH-controlled,3,Congruent,56,1.0
42,colors_equate_2_43,colors,TS-controlled,CH-controlled,3,Congruent,56,0.55
43,colors_equate_2_44,colors,TS-controlled,CH-controlled,3,Congruent,56,1.0
44,colors_equate_2_45,colors,TS-controlled,CH-controlled,3,Congruent,56,1.0
45,colors_equate_2_46,colors,TS-controlled,CH-controlled,3,Congruent,56,1.0
46,colors_equate_2_47,colors,TS-controlled,CH-controlled,3,Congruent,56,1.0
47,colors_equate_2_48,colors,TS-controlled,CH-controlled,3,Congruent,56,0.45
48,colors_equate_2_49,colors,TS-controlled,CH-controlled,3,Congruent,56,0.45
49,colors_equate_2_50,colors,TS-controlled,CH-controlled,3,Congruent,56,1.0
50,colors_equate_2_51,colors,TS-controlled,CH-controlled,3,Congruent,56,1.0
51,colors_equate_2_52,colors,TS-controlled,CH-controlled,3,Congruent,56,0.55
52,colors_equate_2_53,colors,TS-controlled,CH-controlled,3,Congruent,56,1.0
53,colors_equate_2_54,colors,TS-controlled,CH-controlled,3,Congruent,56,1.0
54,colors_equate_2_55,colors,TS-controlled,CH-controlled,3,Congruent,56,1.0
55,colors_equate_2_56,colors,TS-controlled,CH-controlled,3,Congruent,56,1.0
56,colors_equate_2_57,colors,TS-controlled,CH-controlled,3,Congruent,56,1.0
57,colors_equate_2_58,colors,TS-controlled,CH-controlled,3,Congruent,56,1.0
58,colors_equate_2_59,colors,TS-controlled,CH-controlled,3,Congruent,56,1.0
59,colors_equate_2_60,colors,TS-controlled,CH-controlled,3,Congruent,56,0.45
60,colors_equate_2_41,colors,TS-controlled,CH-controlled,3,Incongruent,56,0.7
61,colors_equate_2_42,colors,TS-controlled,CH-controlled,3,Incongruent,56,1.0
62,colors_equate_2_43,colors,TS-controlled,CH-controlled,3,Incongruent,56,0.7
63,colors_equate_2_44,colors,TS-controlled,CH-controlled,3,Incongruent,56,1.0
64,colors_equate_2_45,colors,TS-controlled,CH-controlled,3,Incongruent,56,1.0
65,colors_equate_2_46,colors,TS-controlled,CH-controlled,3,Incongruent,56,1.0
66,colors_equate_2_47,colors,TS-controlled,CH-controlled,3,Incongruent,56,1.0
67,colors_equate_2_48,colors,TS-controlled,CH-controlled,3,Incongruent,56,0.3
68,colors_equate_2_49,colors,TS-controlled,CH-controlled,3,Incongruent,56,0.3
69,colors_equate_2_50,colors,TS-controlled,CH-controlled,3,Incongruent,56,1.0
70,colors_equate_2_51,colors,TS-controlled,CH-controlled,3,Incongruent,56,1.0
71,colors_equate_2_52,colors,TS-controlled,CH-controlled,3,Incongruent,56,0.7
72,colors_equate_2_53,colors,TS-controlled,CH-controlled,3,Incongruent,56,1.0
73,colors_equate_2_54,colors,TS-controlled,CH-controlled,3,Incongruent,56,1.0
74,colors_equate_2_55,colors,TS-controlled,CH-controlled,3,Incongruent,56,1.0
75,colors_equate_2_56,colors,TS-controlled,CH-controlled,3,Incongruent,56,1.0
76,colors_equate_2_57,colors,TS-controlled,CH-controlled,3,Incongruent,56,1.0
77,colors_equate_2_58,colors,TS-controlled,CH-controlled,3,Incongruent,56,1.0
78,colors_equate_2_59,colors,TS-controlled,CH-controlled,3,Incongruent,56,1.0
79,colors_equate_2_60,colors,TS-controlled,CH-controlled,3,Incongruent,56,0.3
80,colors_equate_2_41,colors,TS-controlled,CH-controlled,3,Congruent,63,0.3
81,colors_equate_2_42,colors,TS-controlled,CH-controlled,3,Congruent,63,1.0
82,colors_equate_2_43,colors,TS-controlled,CH-controlled,3,Congruent,63,0.3
83,colors_equate_2_44,colors,TS-controlled,CH-controlled,3,Congruent,63,1.0
84,colors_equate_2_45,colors,TS-controlled,CH-controlled,3,Congruent,63,1.0
85,colors_equate_2_46,colors,TS-controlled,CH-controlled,3,Congruent,63,1.0
86,colors_equate_2_47,colors,TS-controlled,CH-controlled,3,Congruent,63,1.0
87,colors_equate_2_48,colors,TS-controlled,CH-controlled,3,Congruent,63,0.7
88,colors_equate_2_49,colors,TS-controlled,CH-controlled,3,Congruent,63,0.7
89,colors_equate_2_50,colors,TS-controlled,CH-controlled,3,Congruent,63,1.0
90,colors_equate_2_51,colors,TS-controlled,CH-controlled,3,Congruent,63,1.0
91,colors_equate_2_52,colors,TS-controlled,CH-controlled,3,Congruent,63,0.3
92,colors_equate_2_53,colors,TS-controlled,CH-controlled,3,Congruent,63,1.0
93,colors_equate_2_54,colors,TS-controlled,CH-controlled,3,Congruent,63,1.0
94,colors_equate_2_55,colors,TS-controlled,CH-controlled,3,Congruent,63,0.95
95,colors_equate_2_56,colors,TS-controlled,CH-controlled,3,Congruent,63,1.0
96,colors_equate_2_57,colors,TS-controlled,CH-controlled,3,Congruent,63,1.0
97,colors_equate_2_58,colors,TS-controlled,CH-controlled,3,Congruent,63,1.0
98,colors_equate_2_59,colors,TS-controlled,CH-controlled,3,Congruent,63,1.0
99,colors_equate_2_60,colors,TS-controlled,CH-controlled,3,Congruent,63,0.7
100,colors_equate_2_41,colors,TS-controlled,CH-controlled,3,Incongruent,63,0.5
101,colors_equate_2_42,colors,TS-controlled,CH-controlled,3,Incongruent,63,1.0
102,colors_equate_2_43,colors,TS-controlled,CH-controlled,3,Incongruent,63,0.5
103,colors_equate_2_44,colors,TS-controlled,CH-controlled,3,Incongruent,63,1.0
104,colors_equate_2_45,colors,TS-controlled,CH-controlled,3,Incongruent,63,1.0
105,colors_equate_2_46,colors,TS-controlled,CH-controlled,3,Incongruent,63,1.0
106,colors_equate_2_47,colors,TS-controlled,CH-controlled,3,Incongruent,63,1.0
107,colors_equate_2_48,colors,TS-controlled,CH-controlled,3,Incongruent,63,0.5
108,colors_equate_2_49,colors,TS-controlled,CH-controlled,3,Incongruent,63,0.5
109,colors_equate_2_50,colors,TS-controlled,CH-controlled,3,Incongruent,63,1.0
110,colors_equate_2_51,colors,TS-controlled,CH-controlled,3,Incongruent,63,1.0
111,colors_equate_2_52,colors,TS-controlled,CH-controlled,3,Incongruent,63,0.5
112,colors_equate_2_53,colors,TS-controlled,CH-controlled,3,Incongruent,63,1.0
113,colors_equate_2_54,colors,TS-controlled,CH-controlled,3,Incongruent,63,1.0
114,colors_equate_2_55,colors,TS-controlled,CH-controlled,3,Incongruent,63,1.0
115,colors_equate_2_56,colors,TS-controlled,CH-controlled,3,Incongruent,63,1.0
116,colors_equate_2_57,colors,TS-controlled,CH-controlled,3,Incongruent,63,1.0
117,colors_equate_2_58,colors,TS-controlled,CH-controlled,3,Incongruent,63,1.0
118,colors_equate_2_59,colors,TS-controlled,CH-controlled,3,Incongruent,63,1.0
119,colors_equate_2_60,colors,TS-controlled,CH-controlled,3,Incongruent,63,0.5
120,colors_equate_2_41,colors,TS-controlled,CH-controlled,3,Congruent,71,0.25
121,colors_equate_2_42,colors,TS-controlled,CH-controlled,3,Congruent,71,1.0
122,colors_equate_2_43,colors,TS-controlled,CH-controlled,3,Congruent,71,0.25
123,colors_equate_2_44,colors,TS-controlled,CH-controlled,3,Congruent,71,1.0
124,colors_equate_2_45,colors,TS-controlled,CH-controlled,3,Congruent,71,1.0
125,colors_equate_2_46,colors,TS-controlled,CH-controlled,3,Congruent,71,1.0
126,colors_equate_2_47,colors,TS-controlled,CH-controlled,3,Congruent,71,1.0
127,colors_equate_2_48,colors,TS-controlled,CH-controlled,3,Congruent,71,0.75
128,colors_equate_2_49,colors,TS-controlled,CH-controlled,3,Congruent,71,0.75
129,colors_equate_2_50,colors,TS-controlled,CH-controlled,3,Congruent,71,1.0
130,colors_equate_2_51,colors,TS-controlled,CH-controlled,3,Congruent,71,1.0
131,colors_equate_2_52,colors,TS-controlled,CH-controlled,3,Congruent,71,0.25
132,colors_equate_2_53,colors,TS-controlled,CH-controlled,3,Congruent,71,1.0
133,colors_equate_2_54,colors,TS-controlled,CH-controlled,3,Congruent,71,1.0
134,colors_equate_2_55,colors,TS-controlled,CH-controlled,3,Congruent,71,1.0
135,colors_equate_2_56,colors,TS-controlled,CH-controlled,3,Congruent,71,1.0
136,colors_equate_2_57,colors,TS-controlled,CH-controlled,3,Congruent,71,1.0
137,colors_equate_2_58,colors,TS-controlled,CH-controlled,3,Congruent,71,1.0
138,colors_equate_2_59,colors,TS-controlled,CH-controlled,3,Congruent,71,1.0
139,colors_equate_2_60,colors,TS-controlled,CH-controlled,3,Congruent,71,0.75
140,colors_equate_2_41,colors,TS-controlled,CH-controlled,3,Incongruent,71,0.55
141,colors_equate_2_42,colors,TS-controlled,CH-controlled,3,Incongruent,71,0.95
142,colors_equate_2_43,colors,TS-controlled,CH-controlled,3,Incongruent,71,0.55
143,colors_equate_2_44,colors,TS-controlled,CH-controlled,3,Incongruent,71,1.0
144,colors_equate_2_45,colors,TS-controlled,CH-controlled,3,Incongruent,71,1.0
145,colors_equate_2_46,colors,TS-controlled,CH-controlled,3,Incongruent,71,1.0
146,colors_equate_2_47,colors,TS-controlled,CH-controlled,3,Incongruent,71,1.0
147,colors_equate_2_48,colors,TS-controlled,CH-controlled,3,Incongruent,71,0.45
148,colors_equate_2_49,colors,TS-controlled,CH-controlled,3,Incongruent,71,0.45
149,colors_equate_2_50,colors,TS-controlled,CH-controlled,3,Incongruent,71,1.0
150,colors_equate_2_51,colors,TS-controlled,CH-controlled,3,Incongruent,71,1.0
151,colors_equate_2_52,colors,TS-controlled,CH-controlled,3,Incongruent,71,0.55
152,colors_equate_2_53,colors,TS-controlled,CH-controlled,3,Incongruent,71,1.0
153,colors_equate_2_54,colors,TS-controlled,CH-controlled,3,Incongruent,71,1.0
154,colors_equate_2_55,colors,TS-controlled,CH-controlled,3,Incongruent,71,1.0
